source_file,source_kind,source_name,source_rule_or_case,generated_artifact,generated_line,coverage_status,isomorphism_status,executability_status,notes
wasm-3.0/2.1-validation.types.spectec,relation,Reftype_ok,"relation Reftype_ok: context |- reftype : OK    hint(name ""K-ref"")  hint(macro ""%reftype"")",op Reftype-ok,1031,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Valtype_ok,"relation Valtype_ok: context |- valtype : OK    hint(name ""K-val"")  hint(macro ""%valtype"")",op Valtype-ok,1053,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Typeuse_ok,"relation Typeuse_ok: context |- typeuse : OK    hint(name ""K-typeuse"") hint(macro ""%typeuse"")",op Typeuse-ok,1049,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Resulttype_ok,"relation Resulttype_ok: context |- resulttype : OK  hint(name ""K-result"") hint(macro ""%resulttype"")",op Resulttype-ok,1033,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Instrtype_ok,"relation Instrtype_ok: context |- instrtype : OK    hint(name ""K-instr"")  hint(macro ""%instrtype"")",op Instrtype-ok,1003,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Expand,"relation Expand: deftype ~~ comptype hint(macro ""%expanddt"") hint(tabular)",op Expand,946,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Expand_use,"relation Expand_use: typeuse ~~_context comptype  hint(macro ""%expandyy"") hint(tabular)",op Expand-use,947,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Packtype_ok,"relation Packtype_ok: context |- packtype : OK          hint(name ""K-pack"")    hint(macro ""%packtype"")",op Packtype-ok,1023,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Fieldtype_ok,"relation Fieldtype_ok: context |- fieldtype : OK        hint(name ""K-field"")   hint(macro ""%fieldtype"")",op Fieldtype-ok,986,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Storagetype_ok,"relation Storagetype_ok: context |- storagetype : OK    hint(name ""K-storage"") hint(macro ""%storagetype"")",op Storagetype-ok,1037,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Comptype_ok,"relation Comptype_ok: context |- comptype : OK          hint(name ""K-comp"")    hint(macro ""%comptype"")",op Comptype-ok,934,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Subtype_ok,"relation Subtype_ok: context |- subtype : oktypeidx     hint(name ""K-sub"")     hint(macro ""%subtype"")     hint(prosepp ""for"")",op Subtype-ok,1039,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Rectype_ok,"relation Rectype_ok: context |- rectype : oktypeidx     hint(name ""K-rect"")    hint(macro ""%rectype"")     hint(prosepp ""for"")",op Rectype-ok,1028,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Subtype_ok2,"relation Subtype_ok2: context |- subtype : oktypeidxnat hint(name ""K-sub2"")    hint(macro ""%subtypeext"")  hint(prosepp ""for"")",op Subtype-ok2,1040,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Rectype_ok2,"relation Rectype_ok2: context |- rectype : oktypeidxnat hint(name ""K-rec2"")    hint(macro ""%rectypeext"")  hint(prosepp ""for"")",op Rectype-ok2,1029,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Deftype_ok,"relation Deftype_ok: context |- deftype : OK            hint(name ""K-def"")     hint(macro ""%deftype"")",op Deftype-ok,940,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Comptype_sub,"relation Comptype_sub: context |- comptype <: comptype  hint(name ""S-comp"")    hint(macro ""%comptypematch"")",op Comptype-sub,935,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Deftype_sub,"relation Deftype_sub: context |- deftype <: deftype     hint(name ""S-def"")     hint(macro ""%deftypematch"")",op Deftype-sub,941,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Limits_ok,"relation Limits_ok: context |- limits : nat         hint(name ""K-limits"") hint(macro ""%limits"")  hint(prosepp ""within"")",op Limits-ok,1008,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Tagtype_ok,"relation Tagtype_ok: context |- tagtype : OK        hint(name ""K-tag"")    hint(macro ""%tagtype"")",op Tagtype-ok,1045,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Globaltype_ok,"relation Globaltype_ok: context |- globaltype : OK  hint(name ""K-global"") hint(macro ""%globaltype"")",op Globaltype-ok,993,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Memtype_ok,"relation Memtype_ok: context |- memtype : OK        hint(name ""K-mem"")    hint(macro ""%memtype"")",op Memtype-ok,1014,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Tabletype_ok,"relation Tabletype_ok: context |- tabletype : OK    hint(name ""K-table"")  hint(macro ""%tabletype"")",op Tabletype-ok,1042,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.1-validation.types.spectec,relation,Externtype_ok,"relation Externtype_ok: context |- externtype : OK  hint(name ""K-extern"") hint(macro ""%externtype"")",op Externtype-ok,954,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Numtype_sub,"relation Numtype_sub: context |- numtype <: numtype    hint(name ""S-num"")  hint(macro ""%numtypematch"")",op Numtype-sub,1021,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Vectype_sub,"relation Vectype_sub: context |- vectype <: vectype    hint(name ""S-vec"")  hint(macro ""%vectypematch"")",op Vectype-sub,1057,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Heaptype_sub,"relation Heaptype_sub: context |- heaptype <: heaptype hint(name ""S-heap"") hint(macro ""%heaptypematch"")",op Heaptype-sub,997,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Reftype_sub,"relation Reftype_sub: context |- reftype <: reftype    hint(name ""S-ref"")  hint(macro ""%reftypematch"")",op Reftype-sub,1032,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Valtype_sub,"relation Valtype_sub: context |- valtype <: valtype    hint(name ""S-val"")  hint(macro ""%valtypematch"")",op Valtype-sub,1054,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Resulttype_sub,"relation Resulttype_sub: context |- resulttype <: resulttype  hint(name ""S-result"") hint(macro ""%resulttypematch"")",op Resulttype-sub,1034,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Instrtype_sub,"relation Instrtype_sub: context |- instrtype <: instrtype     hint(name ""S-instr"")  hint(macro ""%instrtypematch"")",op Instrtype-sub,1004,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Packtype_sub,"relation Packtype_sub: context |- packtype <: packtype          hint(name ""S-pack"")    hint(macro ""%packtypematch"")",op Packtype-sub,1024,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Storagetype_sub,"relation Storagetype_sub: context |- storagetype <: storagetype hint(name ""S-storage"") hint(macro ""%storagetypematch"")",op Storagetype-sub,1038,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Fieldtype_sub,"relation Fieldtype_sub: context |- fieldtype <: fieldtype       hint(name ""S-field"")   hint(macro ""%fieldtypematch"")",op Fieldtype-sub,987,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Limits_sub,"relation Limits_sub: context |- limits <: limits             hint(name ""S-limits"") hint(macro ""%limitsmatch"")",op Limits-sub,1009,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Tagtype_sub,"relation Tagtype_sub: context |- tagtype <: tagtype          hint(name ""S-tag"")    hint(macro ""%tagtypematch"")",op Tagtype-sub,1046,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Globaltype_sub,"relation Globaltype_sub: context |- globaltype <: globaltype hint(name ""S-global"") hint(macro ""%globaltypematch"")",op Globaltype-sub,994,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Memtype_sub,"relation Memtype_sub: context |- memtype <: memtype          hint(name ""S-mem"")    hint(macro ""%memtypematch"")",op Memtype-sub,1015,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Tabletype_sub,"relation Tabletype_sub: context |- tabletype <: tabletype    hint(name ""S-table"")  hint(macro ""%tabletypematch"")",op Tabletype-sub,1043,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.2-validation.subtyping.spectec,relation,Externtype_sub,"relation Externtype_sub: context |- externtype <: externtype hint(name ""S-extern"") hint(macro ""%externtypematch"")",op Externtype-sub,955,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Instr_ok,"relation Instr_ok: context |- instr : instrtype     hint(name ""T-instr"")  hint(macro ""%instr"")",op Instr-ok,1001,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Instrs_ok,"relation Instrs_ok: context |- instr* : instrtype   hint(name ""T-instr*"") hint(macro ""%instrs"")",op Instrs-ok,1002,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Expr_ok,"relation Expr_ok: context |- expr : resulttype      hint(name ""T-expr"")   hint(macro ""%expr"")",op Expr-ok,950,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Defaultable,relation Defaultable: |- valtype DEFAULTABLE  hint(show $default_(%2) =/= eps),op Defaultable,939,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Nondefaultable,relation Nondefaultable: |- valtype NONDEFAULTABLE  hint(show $default_(%2) = eps),op Nondefaultable,1018,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Blocktype_ok,"relation Blocktype_ok: context |- blocktype : instrtype hint(name ""K-block"") hint(macro ""%blocktype"") hint(prosepp ""as"")",op Blocktype-ok,656,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Catch_ok,"relation Catch_ok: context |- catch : OK hint(name ""T"") hint(macro ""%catch"")",op Catch-ok,932,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Memarg_ok,"relation Memarg_ok: |- memarg : addrtype -> N  hint(name ""T-memarg"") hint(macro ""%memarg"") hint(prose ""%1 is valid for %2 and %3"")",op Memarg-ok,1013,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Instr_const,"relation Instr_const: context |- instr CONST             hint(name ""C-instr"") hint(macro ""%instrconst"")",op Instr-const,1000,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Expr_const,"relation Expr_const: context |- expr CONST               hint(name ""C-expr"")  hint(macro ""%exprconst"")",op Expr-const,949,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.3-validation.instructions.spectec,relation,Expr_ok_const,"relation Expr_ok_const: context |- expr : valtype CONST  hint(name ""TC-expr"") hint(macro ""%exprokconst"")",op Expr-ok-const,951,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Type_ok,"relation Type_ok: context |- type : deftype*         hint(name ""T-type"")     hint(macro ""%type"")",op Type-ok,1047,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Tag_ok,"relation Tag_ok: context |- tag : tagtype            hint(name ""T-tag"")      hint(macro ""%tag"")",op Tag-ok,1044,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Global_ok,"relation Global_ok: context |- global : globaltype   hint(name ""T-global"")   hint(macro ""%global"")",op Global-ok,991,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Mem_ok,"relation Mem_ok: context |- mem : memtype            hint(name ""T-mem"")      hint(macro ""%mem"")",op Mem-ok,1012,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Table_ok,"relation Table_ok: context |- table : tabletype      hint(name ""T-table"")    hint(macro ""%table"")",op Table-ok,1041,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Func_ok,"relation Func_ok: context |- func : deftype          hint(name ""T-func"")     hint(macro ""%func"")",op Func-ok,989,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Data_ok,"relation Data_ok: context |- data : datatype         hint(name ""T-data"")     hint(macro ""%data"")  hint(prosepp """")",op Data-ok,937,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Elem_ok,"relation Elem_ok: context |- elem : elemtype         hint(name ""T-elem"")     hint(macro ""%elem"")",op Elem-ok,943,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Datamode_ok,"relation Datamode_ok: context |- datamode : datatype hint(name ""T-datamode"") hint(macro ""%datamode"") hint(prosepp """")",op Datamode-ok,938,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
wasm-3.0/2.4-validation.modules.spectec,relation,Elemmode_ok,"relation Elemmode_ok: context |- elemmode : elemtype hint(name ""T-elemmode"") hint(macro ""%elemmode"")",op Elemmode-ok,944,SOURCE_RELATION_COVERED,RELATION_OP_PRESERVED,NOT_APPLICABLE,Relation declaration maps to a Judgement/config operator; rule coverage is audited separately.
